state	iter0	iter1	iter2	iter3	iter4	iter5	iter6	iter7	iter8	iter9	iter10
Ecm23_badis	4.854650133e-06	1.946262682e-07	0	0	0	0	0	0	0	0	0
Fhl1_zhu	3.299626049e-05	0.0002560332663	0.0005871290304	0.000872048035	0.001052615804	0.001146603161	0.001189229481	0.001205890131	0.00121080565	0.001210828683	0.001209014193
Fkh1_zhu	6.121900244e-06	0.001961160107	0.005295042858	0.006438589341	0.006784854272	0.006900962135	0.006946344253	0.006967881185	0.006979989917	0.006987584932	0.006992600024
Fkh2_zhu	1.635176123e-05	1.743725296e-06	2.211444678e-07	1.621773361e-08	0	0	0	0	0	0	0
Fzf1_badis	0.0002643259487	0.0004161231461	0.0005986901729	0.0006933541775	0.000735076578	0.0007533280327	0.0007624342029	0.0007678500357	0.0007714485231	0.0007739960324	0.000775766605
Gal4_zhu	1.194746263e-05	8.780767204e-08	0	0	0	0	0	0	0	0	0
Gat1_zhu	1.186765011e-05	4.624478748e-06	1.587920985e-06	5.602305109e-07	2.112302947e-07	7.846213674e-08	2.340684873e-08	0	0	0	0
Gat3_zhu	1.585175428e-05	7.342604829e-07	0	0	0	0	0	0	0	0	0
Gat4_zhu	4.54552887e-05	1.117302545e-06	0	0	0	0	0	0	0	0	0
Gcn4_zhu	2.604911229e-05	1.43280538e-05	8.724097076e-06	6.039700412e-06	4.284686982e-06	3.020443188e-06	2.076367365e-06	1.375163782e-06	8.806317862e-07	5.365021531e-07	3.17756037e-07
Gcr1_murphy	3.4865782e-06	8.301949188e-05	0.000352517999	0.0005848625863	0.0007067085619	0.0007594188337	0.000781435326	0.0007918119538	0.0007982858638	0.0008030783057	0.0008064280898
Gis1_badis	3.342789814e-05	4.444289739e-06	3.534768189e-07	1.294222041e-08	0	0	0	0	0	0	0
Gln3_badis	0.0001383302457	9.850926081e-05	6.423136733e-05	3.946928423e-05	2.404470054e-05	1.468557106e-05	9.010377788e-06	5.470954882e-06	3.298832265e-06	1.957520182e-06	1.15378348e-06
Gsm1_zhu	4.695403295e-06	1.957521183e-07	0	0	0	0	0	0	0	0	0
Gzf3_zhu	9.236539974e-06	1.163216962e-06	1.274734073e-07	0	0	0	0	0	0	0	0
Hac1_badis	7.527215474e-05	0.0003143774151	0.0005861905426	0.0007434995829	0.0008046713126	0.0008197759456	0.0008187158788	0.0008141479304	0.000810345114	0.0008083256584	0.0008079718561
Hal9_zhu	1.546564673e-05	2.274544701e-05	3.73671821e-05	5.221653397e-05	6.114285371e-05	6.445828962e-05	6.443556073e-05	6.28891006e-05	6.077476534e-05	5.859051243e-05	5.653690221e-05
Hap1_murphy	7.538044553e-08	0	0	0	0	0	0	0	0	0	0
Hcm1_badis	4.572341069e-05	0.0001010305761	0.0001570870392	0.0001862000481	0.0001924918514	0.0001902293706	0.0001868716496	0.0001846971086	0.0001838660659	0.0001839416433	0.0001845379105
Hmlalpha2_murphy	4.895807807e-05	5.48154659e-06	8.040624752e-07	1.135381103e-07	0	0	0	0	0	0	0
Hmra2_badis	4.123533287e-05	1.111791346e-05	4.327887838e-06	1.720967329e-06	6.448120273e-07	2.359426657e-07	6.975192007e-08	2.063922301e-08	0	0	0
Hsf1_badis	0.0001453508256	0.0005212749418	0.000960781679	0.001263487622	0.001424274195	0.001497675469	0.001526912557	0.0015363213	0.001537828042	0.001536613275	0.001534660367
Leu3_zhu	7.233970004e-06	7.726568971e-06	1.432074716e-05	3.562395773e-05	6.084222832e-05	8.0064717e-05	9.560186726e-05	0.0001097028394	0.0001234889231	0.0001372910373	0.0001511910893
Lys14_zhu	7.62951998e-06	3.280457393e-06	2.749144029e-06	3.848011058e-06	5.407637081e-06	7.275619224e-06	9.535967719e-06	1.23150261e-05	1.570900506e-05	1.97897557e-05	2.45079821e-05
Matalpha2_zhu	3.784144402e-05	1.47188364e-05	6.691020204e-06	2.774447431e-06	1.024705579e-06	3.521714243e-07	1.121347277e-07	3.4973663e-08	0	0	0
Mbp1_zhu	3.823321091e-06	1.208238255e-05	3.963798366e-05	8.449701384e-05	0.0001202410882	0.0001384441716	0.0001461404813	0.0001493177116	0.0001507120429	0.0001514033285	0.0001517856315
Mcm1_zhu	1.34508545e-06	0.0009079745372	0.003878040767	0.005429690645	0.006043271328	0.006296720115	0.006412298449	0.00647073184	0.006502699006	0.00652109013	0.006531957284
Met31_badis	5.265394783e-07	2.032887606e-07	2.030899404e-08	0	0	0	0	0	0	0	0
Met32_badis	0.0002023015095	0.0006937144969	0.001258981245	0.001664159834	0.001899554693	0.002023984978	0.002088540352	0.002122288319	0.002140214326	0.002150003637	0.0021557461
Mga1_zhu	0.0001661485161	0.000177534215	0.0001929726449	0.0001770045972	0.0001481466145	0.0001209235415	9.884569971e-05	8.147707299e-05	6.780349734e-05	5.699418878e-05	4.831895183e-05
Mig1_zhu	5.178717606e-07	7.348425458e-08	0	0	0	0	0	0	0	0	0
Mig2_zhu	7.281072314e-07	1.507464662e-08	0	0	0	0	0	0	0	0	0
Mig3_zhu	7.484568744e-07	2.093806619e-08	0	0	0	0	0	0	0	0	0
Mot3_murphy	4.74952032e-06	2.644453718e-07	0	0	0	0	0	0	0	0	0
Msn1_murphy	2.40890574e-06	8.334233146e-06	2.937353927e-05	5.926086873e-05	7.769992048e-05	8.442398311e-05	8.597807878e-05	8.582264421e-05	8.524396964e-05	8.463947423e-05	8.415604527e-05
Msn2_badis	0.0005449233404	0.001065553608	0.001569868385	0.001845614698	0.001973680067	0.002035229799	0.002073833709	0.002107167055	0.002141071525	0.002176826219	0.002214139099
Msn4_badis	0.0003970600169	0.0007451831486	0.001026576847	0.001111821914	0.001089859993	0.001030197441	0.0009639255956	0.0009012580883	0.0008444562758	0.0007931643092	0.0007465950557
Ndt80_zhu	1.138315923e-05	1.721702206e-06	5.001222995e-07	1.419004426e-07	2.283864522e-08	0	0	0	0	0	0
Nhp10_badis	6.060425349e-06	9.576461984e-06	1.177113435e-05	1.230810595e-05	1.186389757e-05	1.103879873e-05	1.01619029e-05	9.341287004e-06	8.5909304e-06	7.878899295e-06	7.240453085e-06
Nhp6a_zhu	0.0007223855139	0.01824075168	0.03759544382	0.04640084527	0.05047961626	0.0524038289	0.05330656719	0.05373330352	0.053939349	0.05404209936	0.05409547079
Nhp6b_zhu	0.001509771864	0.001350953456	0.00115177637	0.001052823265	0.0009840658374	0.0009329180381	0.0008966914418	0.0008716847303	0.0008546213371	0.0008429970159	0.0008351258318
Nrg1_zhu	4.787586779e-06	3.152003641e-05	4.566465991e-05	5.077369887e-05	5.118271663e-05	4.976445344e-05	4.787939885e-05	4.597595744e-05	4.420527088e-05	4.258617506e-05	4.110718859e-05
Nrg2_murphy	1.586657424e-05	8.494477704e-05	0.000157024118	0.0001952109266	0.0002119361743	0.0002192645854	0.0002227088083	0.000224662275	0.0002260381172	0.0002271785739	0.0002281719391
Oaf1_badis	5.760810533e-05	2.736685064e-05	1.011160576e-05	3.307178261e-06	8.64603088e-07	1.470985491e-07	1.384382562e-08	0	0	0	0
Pbf1_zhu	2.04219336e-06	6.437366111e-07	1.90509626e-07	3.565866658e-08	0	0	0	0	0	0	0
Pbf2_zhu	3.377290716e-06	1.350810834e-06	5.338705779e-07	1.921496559e-07	6.36698758e-08	1.66595264e-08	0	0	0	0	0
Pdr1_badis	2.845774021e-05	5.510286472e-05	8.696696161e-05	0.000111450557	0.0001250437713	0.0001308942333	0.0001324285374	0.0001318999026	0.0001305345111	0.0001289467494	0.0001274365777
Pdr3_murphy	7.421486295e-07	6.096557888e-07	2.124622274e-07	5.905220472e-08	0	0	0	0	0	0	0
Pdr8_badis	4.447713097e-05	1.680979001e-05	9.154593253e-06	5.469378511e-06	2.898574529e-06	1.334375705e-06	5.340928869e-07	1.680561399e-07	4.141781955e-08	0	0
Phd1_zhu	2.240108031e-05	6.545531261e-05	0.000143002041	0.0002040078251	0.0002368481704	0.0002490016415	0.0002501527286	0.0002467621502	0.0002420632975	0.000237422588	0.0002333287283
Pho2_badis	0.0004186058601	7.157038357e-05	1.091804266e-05	1.381509725e-06	1.228644418e-07	0	0	0	0	0	0
Pho4_zhu	1.630019048e-05	5.24071317e-05	8.230042503e-05	9.821822501e-05	0.0001011943443	9.651014369e-05	8.867711852e-05	8.014283275e-05	7.203574491e-05	6.468015e-05	5.818567995e-05
Put3_badis	5.580556442e-05	9.485270295e-05	0.0001119108237	9.866635325e-05	7.603446514e-05	5.538629813e-05	3.933184992e-05	2.745865376e-05	1.896388573e-05	1.294839351e-05	8.696851122e-06
Rap1_motif1	1.738043929e-07	1.189452458e-07	4.707917056e-08	0	0	0	0	0	0	0	0
Rap1_motif2	1.543637738e-07	2.115267793e-08	0	0	0	0	0	0	0	0	0
Rap1_telomeric	1.356411263e-12	0	0	0	0	0	0	0	0	0	0
Rap1_zhu	1.172684726e-06	1.851246946e-07	0	0	0	0	0	0	0	0	0
Rdr1_zhu	7.641418414e-05	0.0001117480269	0.0001589912797	0.0001849113379	0.0001955420979	0.0001974491526	0.0001953252978	0.0001916419147	0.0001876130001	0.0001837640446	0.0001802701756
Rds1_zhu	5.112104962e-06	3.265610618e-06	1.444639798e-06	4.280486159e-07	8.164418343e-08	0	0	0	0	0	0
Rds2_badis	9.728306003e-05	0.0002247965701	0.000322414269	0.0003728505089	0.0003970995872	0.0004087406739	0.0004154649455	0.0004206401507	0.0004255978154	0.0004307415711	0.0004360625263
Reb1_badis	1.746639148e-05	0.004335312204	0.009452348906	0.01118802051	0.01174137407	0.01193695728	0.01201994845	0.01205933462	0.01207859082	0.01208850576	0.0120945621
Rei1_badis	3.490899731e-05	8.346742865e-05	0.0001517339867	0.0002091791906	0.0002412703843	0.0002564385722	0.0002630778229	0.0002653845906	0.0002654986782	0.0002645454849	0.000263122471
Rfx1_badis	9.378336357e-05	0.0001409107288	0.0001695752703	0.0001875151851	0.0001930363802	0.0001918090133	0.0001880892927	0.0001839601787	0.0001802336479	0.0001771924595	0.000174821137
Rgm1_badis	8.593354452e-06	6.478214994e-06	5.084381925e-06	3.641296249e-06	2.409463072e-06	1.557202767e-06	1.002888384e-06	6.40212317e-07	4.007919106e-07	2.524548296e-07	1.598918268e-07
Rgt1_badis	0.0001674506784	0.0003733621012	0.0005375000746	0.0006056909099	0.0006160887271	0.0006080731373	0.0005982244126	0.0005907492634	0.000585771934	0.0005826866436	0.0005808419687
Rim101_badis	4.202234106e-05	0.0001300750593	0.0002955204778	0.0003972220746	0.000435946265	0.0004449518627	0.0004434754526	0.0004395166906	0.0004358074661	0.000432973663	0.0004309334951
Rox1_badis	0.001444402289	0.002366425171	0.002809396362	0.002974363422	0.003030570141	0.003048736386	0.003056326082	0.003061202595	0.003065130399	0.003068413523	0.003071004307
Rph1_badis	6.402129507e-06	8.487901122e-07	2.586878598e-08	0	0	0	0	0	0	0	0
Rpn4_badis	2.059239458e-05	3.257731827e-05	2.974889653e-05	2.472554546e-05	1.993355923e-05	1.600078068e-05	1.291701905e-05	1.046690144e-05	8.51571679e-06	6.90401871e-06	5.590355601e-06
Rsc30_zhu	3.196904419e-07	3.107684421e-07	1.211601783e-07	0	0	0	0	0	0	0	0
Rsc3_zhu	6.948430637e-06	1.501702268e-05	2.283336575e-05	3.403372145e-05	4.760395891e-05	6.156476815e-05	7.414323667e-05	8.439008143e-05	9.212907064e-05	9.768912242e-05	0.0001015225628
Rtg3_zhu	8.994473857e-06	2.358705403e-05	4.632451812e-05	7.829262324e-05	0.0001123752582	0.0001438289693	0.0001710957714	0.0001940687593	0.0002130341039	0.0002284960954	0.0002409452695
Sfl1_zhu	5.097632071e-05	2.400050652e-05	1.982767415e-05	1.790363731e-05	1.624071726e-05	1.466883409e-05	1.324951527e-05	1.198281497e-05	1.087023095e-05	9.854740323e-06	8.956678428e-06
Sfp1_zhu	4.706437693e-05	5.115452385e-06	3.919600773e-07	0	0	0	0	0	0	0	0
Sig1_badis	0.002441765491	0.001937204841	0.001783815913	0.00162088813	0.001480195316	0.001377820124	0.001309340627	0.001264991416	0.001236387805	0.001217834739	0.001205683724
Sip4_badis	0.000128564307	0.0003150164943	0.0004276572876	0.0004542086337	0.0004329852968	0.0003925536849	0.0003487043001	0.000307847383	0.0002719261066	0.0002409174911	0.0002140598574
Skn7_badis	1.479275588e-05	8.758680885e-05	0.000278096531	0.0005008461256	0.0006549065646	0.0007310403881	0.0007625407322	0.0007746596837	0.000779518579	0.0007819024893	0.0007835072251
Sko1_murphy	1.539789994e-05	0.000351733109	0.0004973621941	0.0005107980053	0.0005124036355	0.0005132994128	0.0005141619371	0.000514862531	0.0005153717233	0.0005156895972	0.0005158632966
Smp1_zhu	1.341942704e-05	2.057592153e-05	1.729563223e-05	1.681284247e-05	1.744217539e-05	1.842101834e-05	1.952127698e-05	2.070593066e-05	2.19292102e-05	2.316262071e-05	2.439833681e-05
Sok2_badis	2.124772915e-05	3.623621893e-05	8.83197682e-05	0.0001812427551	0.0003084971662	0.0004459954513	0.000566751757	0.0006577365585	0.000719915581	0.0007600574544	0.0007852865973
Spt15_zhu	6.036492818e-05	0.0003926210789	0.0002260553804	0.000100680119	4.428191362e-05	1.924699729e-05	8.094396669e-06	3.204174894e-06	1.225710362e-06	4.120533816e-07	1.00263049e-07
Srd1_badis	0.0006269433468	0.001197609218	0.001626750613	0.001934852411	0.002129588803	0.002241865245	0.002307042778	0.002346931805	0.002372786739	0.002390418135	0.002402905564
Stb3_zhu	4.522167965e-06	4.440688493e-07	7.414341356e-08	0	0	0	0	0	0	0	0
Stb4_murphy	4.480094307e-05	4.69091854e-06	8.66388018e-06	3.105345586e-05	6.083116959e-05	7.406314476e-05	7.561234153e-05	7.270790677e-05	6.831994513e-05	6.34262418e-05	5.8345673e-05
Stb5_murphy	2.153762073e-06	1.228136873e-08	0	0	0	0	0	0	0	0	0
Ste12_murphy	5.087761368e-05	2.009697838e-05	2.071164846e-05	3.652209398e-05	6.969439965e-05	0.000101764126	0.0001191115657	0.0001262111327	0.0001289353721	0.0001299375694	0.0001303012294
Stp1_murphy	3.729435913e-06	2.067846909e-05	3.256041e-05	4.324433568e-05	5.285101575e-05	6.075562879e-05	6.678133332e-05	7.123895716e-05	7.455371509e-05	7.706183334e-05	7.901090558e-05
Stp2_zhu	4.309532246e-06	3.904641248e-05	0.0001448906386	0.0002798570275	0.0003980890757	0.0004819182328	0.0005344369855	0.0005650265621	0.0005821361829	0.0005915507863	0.0005966997983
Stp3_badis	6.860594142e-06	1.836079829e-06	4.605876717e-07	8.979815472e-08	0	0	0	0	0	0	0
Stp4_zhu	1.945331511e-06	3.145484042e-06	4.094546212e-06	4.387384877e-06	4.195247897e-06	3.739083358e-06	3.212354711e-06	2.674338827e-06	2.180085072e-06	1.710938474e-06	1.305326378e-06
Sum1_zhu	0.0008147430132	0.0002650745747	0.0001315415187	0.0001184967213	0.0001213651208	0.0001250369332	0.0001276438318	0.0001292978697	0.0001303315385	0.0001309836178	0.0001314022032
Sut1_murphy	4.48579745e-06	5.772460249e-07	8.700889294e-08	0	0	0	0	0	0	0	0
Sut2_zhu	4.383034238e-06	6.698523852e-07	1.154856693e-07	0	0	0	0	0	0	0	0
Swi4_badis	2.655489433e-05	6.517964219e-05	0.0001606296181	0.0002989906385	0.000429602367	0.0005230216719	0.0005799321597	0.0006114054203	0.0006276845066	0.0006355958918	0.0006391220708
Swi5_badis	6.938325496e-05	0.0003083921919	0.0006546459193	0.0008734680142	0.0009657625775	0.0009979304215	0.001008212746	0.001011470242	0.001012616473	0.001013257329	0.001013784688
Tbf1_zhu	2.225461004e-05	0.0002889083434	0.0003600435396	0.0003789211121	0.0003837962002	0.0003841192394	0.000383329582	0.0003824252053	0.0003816360597	0.0003809989068	0.0003805250506
Tbs1_zhu	3.425254203e-07	0	0	0	0	0	0	0	0	0	0
Tea1_zhu	3.923413679e-07	0	0	0	0	0	0	0	0	0	0
Tec1_badis	0.0001480056925	0.000381718928	0.000744695845	0.0011033898	0.001361984888	0.001521236066	0.001614435594	0.001669098256	0.001702105481	0.001722745935	0.001736180437
Tos8_badis	0.0004718920192	0.000796436918	0.0012867169	0.001668352469	0.001879449151	0.001987829494	0.002039913627	0.002063351778	0.002073429273	0.002077686033	0.002079573529
Tye7_zhu	5.917423728e-06	5.699214925e-05	0.0001131645352	0.0001360556745	0.0001440257988	0.0001468636877	0.0001481901415	0.000149084854	0.0001498033442	0.0001504180653	0.0001509491179
Uga3_badis	2.822040062e-05	8.83638415e-05	0.0001454504157	0.0001617553229	0.0001578716232	0.0001490799375	0.0001410795251	0.0001350469213	0.000130802387	0.0001278896254	0.000125920012
Ume6_zhu	9.462074786e-06	0.000576300091	0.001721087015	0.002326086547	0.002572117994	0.002667288542	0.002704708109	0.002719928534	0.002726336804	0.002729105125	0.002730313625
Upc2_murphy	8.779826894e-06	2.195916885e-06	7.288547028e-07	2.265612133e-07	6.75538216e-08	0	0	0	0	0	0
Usv1_zhu	9.513968869e-07	8.539080929e-08	0	0	0	0	0	0	0	0	0
Vhr1_murphy	2.965734288e-06	5.051055223e-07	6.174755007e-08	0	0	0	0	0	0	0	0
Xbp1_badis	0.0003743594842	0.0009204172966	0.001367337777	0.00154926689	0.001591539465	0.001588457543	0.001578692852	0.001571902093	0.001568770481	0.001568136608	0.00156889287
Yap1_zhu	3.024714569e-06	1.44984563e-07	0	0	0	0	0	0	0	0	0
Yap3_murphy	4.43027701e-06	2.072659765e-06	1.79771285e-06	1.62450766e-06	1.470452232e-06	1.310463642e-06	1.172378936e-06	1.051773375e-06	9.344816399e-07	8.316514891e-07	7.411088687e-07
Yap6_zhu	2.544289156e-05	3.642672769e-06	4.491319692e-07	2.584543021e-08	0	0	0	0	0	0	0
Ybr033w_murphy	4.009394435e-06	4.745068178e-07	1.293863885e-08	0	0	0	0	0	0	0	0
Ybr239c_zhu	2.31535275e-06	1.49459896e-07	1.547345048e-08	0	0	0	0	0	0	0	0
Ydr520c_badis	3.031046711e-06	5.8472543e-07	1.538856889e-07	3.554471114e-08	0	0	0	0	0	0	0
Yer064c_murphy	2.780556833e-06	7.674776169e-07	9.342111662e-07	1.77874684e-06	3.676119524e-06	7.58768735e-06	1.490435766e-05	2.652836805e-05	4.102139991e-05	5.46769735e-05	6.462312011e-05
Yer130c_badis	1.04335631e-05	3.807241635e-07	0	0	0	0	0	0	0	0	0
Yer184c_murphy	1.988626121e-06	9.396730019e-06	4.328681226e-05	0.0001224538324	0.0002205651191	0.0003002263407	0.0003517986949	0.0003814645043	0.0003974584774	0.0004056683993	0.0004096408366
Ygr067c_badis	9.961374641e-06	4.668420254e-06	2.046035911e-06	6.483751642e-07	1.427694239e-07	2.891445557e-08	0	0	0	0	0
Ykl222c_zhu	1.205946184e-05	2.094220889e-05	3.322413309e-05	3.599900068e-05	3.02083037e-05	2.220527441e-05	1.526727738e-05	1.006598766e-05	6.466686465e-06	4.055382996e-06	2.509095926e-06
Yll054c_zhu	3.054453562e-05	4.660214093e-05	6.305447208e-05	8.632032447e-05	0.0001062296589	0.0001200261705	0.0001286461302	0.0001338237934	0.0001369727093	0.0001391129165	0.0001408531062
Ylr278c_murphy	7.613983663e-06	1.422389347e-06	2.802656484e-07	3.344653914e-08	0	0	0	0	0	0	0
Yml081w_zhu	2.780292325e-06	9.156819498e-07	9.715647474e-08	0	0	0	0	0	0	0	0
Ynr063w_badis	2.62647823e-05	1.83914636e-05	1.892321219e-05	1.810220946e-05	1.587388422e-05	1.30945389e-05	1.043620837e-05	8.159549056e-06	6.202772536e-06	4.667860091e-06	3.484084089e-06
Yox1_badis	0.0004743975125	0.0001101813332	4.324498667e-05	1.965388691e-05	8.798652972e-06	3.734537973e-06	1.530527335e-06	5.812219666e-07	2.038770109e-07	6.187316416e-08	1.378460905e-08
Ypr013c_zhu	1.487990359e-05	1.127968184e-06	8.024098336e-08	0	0	0	0	0	0	0	0
Ypr015c_zhu	1.424790871e-06	3.402738305e-08	0	0	0	0	0	0	0	0	0
Ypr022c_badis	9.25172197e-05	0.0001510059691	0.000205121726	0.0002130461012	0.0001948857231	0.0001700597819	0.0001466678247	0.0001268126782	0.0001103876071	9.678950891e-05	8.552817062e-05
Ypr196w_badis	3.980052289e-06	2.783865386e-06	2.32354089e-06	1.600886298e-06	9.262615033e-07	4.964545679e-07	2.527547388e-07	1.281772989e-07	4.464514423e-08	0	0
Yrm1_badis	0.0001078614271	0.0001492443947	0.0002340633244	0.0003547355203	0.0004741918492	0.0005722115431	0.0006438277847	0.0006922953098	0.000723547591	0.0007431701662	0.0007553165172
Yrr1_zhu	2.434469797e-06	5.425326199e-08	0	0	0	0	0	0	0	0	0
Zap1_murphy	3.526693685e-07	1.706010592e-07	3.471828961e-08	0	0	0	0	0	0	0	0
Zms1_badis	8.020697644e-06	4.057646349e-05	0.0001487923936	0.0002887211008	0.0003861993469	0.0004380480773	0.0004632847141	0.0004753188628	0.0004809963104	0.0004835281327	0.0004844149485
unknown	0.05010773324	0.03957925386	0.03894328713	0.03930315692	0.03937050032	0.03927505279	0.03917533525	0.03910129568	0.03904922883	0.03901325668	0.03898927954
background	0.9332338342	0.8623783405	0.8013694215	0.7713138508	0.7581821692	0.7523531194	0.7496713646	0.7483917033	0.7477569217	0.7474287491	0.7472512034
nucleosome	0.001357275368	0.04712762419	0.05646454538	0.06136201431	0.06357900753	0.06454056125	0.06497701169	0.06518369034	0.06528575021	0.06533837062	0.06536673291
log_likelihood	-9934027.047	-9929975.48	-9929558.653	-9929502.189	-9929489.951	-9929486.278	-9929484.853	-9929484.154	-9929483.751	-9929483.498	-9929483.326
