state	iter0	iter1	iter2	iter3	iter4	iter5	iter6	iter7	iter8	iter9	iter10
Gat1_zhu	1.186765011e-05	4.463214822e-06	1.389553252e-06	4.602291638e-07	1.597142239e-07	5.872100245e-08	1.191778806e-08	0	0	0	0
Gat3_zhu	1.585175428e-05	6.908832306e-07	0	0	0	0	0	0	0	0	0
Gat4_zhu	4.54552887e-05	1.089433364e-06	0	0	0	0	0	0	0	0	0
Gcn4_zhu	2.604911229e-05	1.596839224e-05	1.07904123e-05	8.161230755e-06	6.434198467e-06	5.101929091e-06	3.930318471e-06	2.877635543e-06	2.001875415e-06	1.319565912e-06	8.494674128e-07
Gcr1_murphy	3.4865782e-06	8.5781723e-05	0.0003605367326	0.0005942267291	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Gis1_badis	3.342789814e-05	4.864707828e-06	2.871345691e-07	0	0	0	0	0	0	0	0
Gln3_badis	0.0001383302457	0.0001057799454	7.715443703e-05	6.006273787e-05	4.950720473e-05	4.251897375e-05	3.746603411e-05	3.365791209e-05	3.065847792e-05	2.823480543e-05	2.621594171e-05
Gsm1_zhu	4.695403295e-06	1.997703462e-07	0	0	0	0	0	0	0	0	0
Gzf3_zhu	9.236539974e-06	1.192218016e-06	1.176235685e-07	0	0	0	0	0	0	0	0
Hac1_badis	7.527215474e-05	0.0003244259983	0.0006215574209	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Hal9_zhu	1.546564673e-05	2.355416692e-05	3.700947133e-05	4.94415878e-05	6.076902549e-05	7.054677032e-05	7.861719987e-05	8.51346103e-05	9.028736182e-05	9.436195533e-05	9.751290455e-05
Hap1_murphy	7.538044553e-08	0	0	0	0	0	0	0	0	0	0
Hcm1_badis	4.572341069e-05	0.0001045702852	0.0001725375997	0.0001918180596	0.0001845094156	0.000172243961	0.0001626582416	0.0001567753621	0.00015337645	0.0001517439224	0.0001507538213
Hmlalpha2_murphy	4.895807807e-05	7.045472808e-06	1.846509328e-06	4.695427691e-07	1.09428014e-07	1.716532168e-08	0	0	0	0	0
Hmra2_badis	4.123533287e-05	1.628492575e-05	1.271637611e-05	9.97983961e-06	7.855681306e-06	6.186099935e-06	4.863584033e-06	3.824748983e-06	3.010615974e-06	2.372848655e-06	1.862730054e-06
Hsf1_badis	0.0001453508256	0.0005442293514	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Leu3_zhu	7.233970004e-06	7.952951486e-06	1.400028295e-05	2.165528621e-05	3.018625547e-05	3.864746575e-05	4.651472907e-05	5.368407041e-05	6.033295578e-05	6.681848264e-05	7.299746761e-05
Lys14_zhu	7.62951998e-06	3.395270812e-06	1.79538962e-06	8.579319243e-07	4.16689514e-07	2.069473304e-07	9.733256264e-08	4.606036748e-08	2.189242841e-08	0	0
Matalpha2_zhu	3.784144402e-05	1.521950262e-05	8.548755528e-06	3.988217665e-06	1.583441728e-06	5.41725598e-07	1.701153357e-07	5.057611733e-08	1.454441388e-08	0	0
Mbp1_zhu	3.823321091e-06	1.270494683e-05	4.115978207e-05	8.149044116e-05	0.000112622456	0.0001296127472	0.0001374740655	0.0001407735351	0.0001420664774	0.0001424801685	0.0001425733388
Mcm1_zhu	1.34508545e-06	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Met31_badis	5.265394783e-07	2.101752958e-07	2.332575977e-08	0	0	0	0	0	0	0	0
Met32_badis	0.0002023015095	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Mga1_zhu	0.0001661485161	0.0001837700855	0.000203902022	0.0002153477046	0.0002215239327	0.0002251432198	0.0002273174405	0.0002285971664	0.0002293966297	0.0002298529798	0.0002301112251
Mig1_zhu	5.178717606e-07	7.530475594e-08	0	0	0	0	0	0	0	0	0
Mig2_zhu	7.281072314e-07	1.55853098e-08	0	0	0	0	0	0	0	0	0
Mig3_zhu	7.484568744e-07	2.164735642e-08	0	0	0	0	0	0	0	0	0
Mot3_murphy	4.74952032e-06	2.620268545e-07	1.009886701e-08	0	0	0	0	0	0	0	0
Msn1_murphy	2.40890574e-06	8.699222362e-06	2.653244916e-05	5.276390958e-05	7.129818524e-05	7.890045053e-05	8.126341283e-05	8.206273517e-05	8.226428191e-05	8.240380691e-05	8.23981281e-05
Msn2_badis	0.0005449233404	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Msn4_badis	0.0003970600169	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Ndt80_zhu	1.138315923e-05	1.790436085e-06	5.376412416e-07	1.577769864e-07	3.762892315e-08	0	0	0	0	0	0
Nhp10_badis	6.060425349e-06	9.885223882e-06	1.221751716e-05	1.33431016e-05	1.356154531e-05	1.333568675e-05	1.29202024e-05	1.256100812e-05	1.218524615e-05	1.189468501e-05	1.159727304e-05
Nhp6a_zhu	0.0007223855139	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Nhp6b_zhu	0.001509771864	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Nrg1_zhu	4.787586779e-06	3.258692024e-05	5.988554429e-05	8.183932127e-05	9.810014505e-05	0.0001100461617	0.0001190714049	0.0001260456786	0.0001315356001	0.0001359106992	0.000139270475
Nrg2_murphy	1.586657424e-05	8.795846987e-05	0.0001607571109	0.0001929106474	0.0002012937685	0.0002000276229	0.0001953679593	0.0001902580955	0.0001856935756	0.0001822267395	0.0001792347699
Oaf1_badis	5.760810533e-05	2.634790419e-05	1.148568863e-05	4.534851918e-06	1.635043798e-06	4.9996466e-07	1.26366049e-07	1.438805745e-08	0	0	0
Pbf1_zhu	2.04219336e-06	7.025365672e-07	2.083045991e-07	4.680662857e-08	0	0	0	0	0	0	0
Pbf2_zhu	3.377290716e-06	1.426308191e-06	5.155773212e-07	1.774634761e-07	4.059454941e-08	0	0	0	0	0	0
Pdr1_badis	2.845774021e-05	5.68114992e-05	8.744966951e-05	0.0001129983232	0.0001318079048	0.0001442750529	0.0001519057066	0.0001568027358	0.0001596153666	0.0001616269994	0.000162603698
Pdr3_murphy	7.421486295e-07	6.303083072e-07	2.384660391e-07	4.764424451e-08	0	0	0	0	0	0	0
Pdr8_badis	4.447713097e-05	1.734043982e-05	6.929435425e-06	2.331999505e-06	6.567894357e-07	1.46623346e-07	0	0	0	0	0
Phd1_zhu	2.240108031e-05	6.763513265e-05	0.0001391264138	0.000197881381	0.0002341104753	0.0002515946846	0.0002578701447	0.000259029508	0.0002583054068	0.0002574116083	0.0002562191668
Pho2_badis	0.0004186058601	7.416011732e-05	1.398633626e-05	2.285300944e-06	3.075832392e-07	2.304057773e-08	0	0	0	0	0
Pho4_zhu	1.630019048e-05	5.455379064e-05	8.681498562e-05	9.401944659e-05	9.329996657e-05	8.916159552e-05	8.395991125e-05	7.892534355e-05	7.44552259e-05	7.059175022e-05	6.725778976e-05
Put3_badis	5.580556442e-05	9.80176291e-05	0.0001242707815	0.000133160232	0.0001335941622	0.0001305410778	0.0001262029592	0.0001226945407	0.0001194126342	0.0001171701156	0.000115001328
Rap1_motif1	1.738043929e-07	1.229745912e-07	5.666660507e-08	1.945964178e-08	0	0	0	0	0	0	0
Rap1_motif2	1.543637738e-07	2.186923826e-08	0	0	0	0	0	0	0	0	0
Rap1_telomeric	1.356411263e-12	0	0	0	0	0	0	0	0	0	0
Rap1_zhu	1.172684726e-06	1.913725676e-07	0	0	0	0	0	0	0	0	0
Rdr1_zhu	7.641418414e-05	0.0001243294969	0.0001774131555	0.0002138039366	0.0002436937637	0.0002688995801	0.0002902873797	0.0003083610054	0.0003233104163	0.000335552868	0.0003454011011
Rds1_zhu	5.112104962e-06	3.376239871e-06	1.422722499e-06	4.07057642e-07	8.376624996e-08	1.227042942e-08	0	0	0	0	0
Rds2_badis	9.728306003e-05	0.0002328492819	0.0003732821387	0.0004814968113	0.0005479325315	0.0005850050622	0.0006043246036	0.0006152332428	0.0006209113584	0.0006254977879	0.00062751296
Reb1_badis	1.746639148e-05	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Rei1_badis	3.490899731e-05	8.646375201e-05	0.0001603569393	0.0002292875276	0.0002848611206	0.0003254954434	0.000353495457	0.000372773512	0.000385043727	0.0003938638734	0.0003987575059
Rfx1_badis	9.378336357e-05	0.00015530544	0.0001936589871	0.0002177642209	0.0002311927256	0.0002377224952	0.0002401127653	0.0002401863457	0.0002390920931	0.0002374177216	0.000235539277
Rgm1_badis	8.593354452e-06	6.697668643e-06	5.250167901e-06	3.581125178e-06	2.166198937e-06	1.188471404e-06	6.190188416e-07	3.023663677e-07	1.445051708e-07	6.810333688e-08	3.178265077e-08
Rgt1_badis	0.0001674506784	0.000386907414	0.0006055346678	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Rim101_badis	4.202234106e-05	0.0001344665269	0.0003197848133	0.0004692691743	0.0005540052138	0.0005927854448	0.0006087921998	0.0006148942793	0.0006171337936	0.0006179804327	0.0006181614404
Rox1_badis	0.001444402289	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Rph1_badis	6.402129507e-06	9.254751364e-07	2.731806995e-08	0	0	0	0	0	0	0	0
Rpn4_badis	2.059239458e-05	3.398110814e-05	3.081331278e-05	2.769198472e-05	2.424579677e-05	2.079817307e-05	1.758799476e-05	1.472876847e-05	1.221901027e-05	1.010460356e-05	8.323682113e-06
Rsc30_zhu	3.196904419e-07	3.213526373e-07	1.349966731e-07	1.110716057e-08	0	0	0	0	0	0	0
Rsc3_zhu	6.948430637e-06	1.554562651e-05	2.272836412e-05	3.093118324e-05	4.112719477e-05	5.271102507e-05	6.473087846e-05	7.632136213e-05	8.694039761e-05	9.639996183e-05	0.0001043541564
Rtg3_zhu	8.994473857e-06	2.453039532e-05	4.314419558e-05	5.319230143e-05	5.938227486e-05	6.289454285e-05	6.49536215e-05	6.636472853e-05	6.749668809e-05	6.867344948e-05	6.976210511e-05
Sfl1_zhu	5.097632071e-05	2.476759584e-05	1.834880631e-05	1.413094404e-05	1.125365436e-05	9.134901036e-06	7.48986943e-06	6.158471295e-06	5.072420036e-06	4.152341913e-06	3.40196363e-06
Sfp1_zhu	4.706437693e-05	5.280753252e-06	4.013303096e-07	0	0	0	0	0	0	0	0
Sig1_badis	0.002441765491	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Sip4_badis	0.000128564307	0.0003272076614	0.0005007220161	0.0005792443472	0.000594146151	0.0005812644141	0.0005592947256	0.0005402637221	0.0005230114767	0.0005114266607	0.0005007593516
Skn7_badis	1.479275588e-05	9.147800103e-05	0.0002934540381	0.0004955031116	0.0006127730381	0.0006626335452	0.0006804189117	0.0006865188237	0.0006890459096	0.0006915329904	0.0006932085194
Sko1_murphy	1.539789994e-05	0.0003782287301	0.0005247882275	0.0005549609691	0.0005632349386	0.0005660141618	0.000567008325	0.0005674940252	0.0005679187733	0.0005681884631	0.000568474003
Smp1_zhu	1.341942704e-05	2.122401065e-05	1.632588828e-05	1.256152643e-05	1.008640233e-05	8.426792799e-06	7.156714449e-06	6.141095517e-06	5.295563224e-06	4.557066151e-06	3.907939517e-06
Sok2_badis	2.124772915e-05	3.853089821e-05	8.98030925e-05	0.0001611358518	0.0002445740975	0.0003233470982	0.0003872830114	0.0004346864624	0.0004676314634	0.0004903786302	0.0005048793108
Spt15_zhu	6.036492818e-05	0.0004126432675	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Srd1_badis	0.0006269433468	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Stb3_zhu	4.522167965e-06	4.374478646e-07	7.391240055e-08	0	0	0	0	0	0	0	0
Stb4_murphy	4.480094307e-05	4.885121101e-06	8.53500907e-06	1.272000425e-05	1.778796528e-05	2.290306417e-05	2.715434662e-05	3.006627208e-05	3.165568972e-05	3.210700662e-05	3.178716763e-05
Stb5_murphy	2.153762073e-06	1.269740786e-08	0	0	0	0	0	0	0	0	0
Ste12_murphy	5.087761368e-05	2.076173522e-05	4.47520325e-05	9.518453055e-05	0.0001314679757	0.0001463518102	0.0001513255408	0.0001529171301	0.000153475212	0.0001536712471	0.0001537683923
Stp1_murphy	3.729435913e-06	2.137812284e-05	3.779177935e-05	5.529858656e-05	7.117466729e-05	8.358609079e-05	9.24872701e-05	9.858340407e-05	0.0001026275234	0.0001053077565	0.0001070073492
Stp2_zhu	4.309532246e-06	4.020247586e-05	0.0001393516902	0.0002395021138	0.000307839786	0.0003470439764	0.0003682707489	0.0003790642265	0.0003849827616	0.0003877741363	0.0003895070557
Stp3_badis	6.860594142e-06	1.919413069e-06	5.208492955e-07	1.036391935e-07	0	0	0	0	0	0	0
Stp4_zhu	1.945331511e-06	3.272783666e-06	4.135134094e-06	4.55850294e-06	4.661940142e-06	4.568333568e-06	4.362873631e-06	4.108880147e-06	3.839988454e-06	3.575995719e-06	3.310548195e-06
Sum1_zhu	0.0008147430132	0.0002740358584	0.0001427557126	0.0001188728284	0.0001142504733	0.0001134294612	0.0001133869312	0.0001134447075	0.0001135205881	0.0001135492433	0.0001135899957
Sut1_murphy	4.48579745e-06	6.065310842e-07	1.062781617e-07	0	0	0	0	0	0	0	0
Sut2_zhu	4.383034238e-06	6.925440581e-07	1.497824377e-07	1.877235247e-08	0	0	0	0	0	0	0
Swi4_badis	2.655489433e-05	6.744532519e-05	0.0001657655403	0.0003086502162	0.0004558367582	0.0005719130508	0.000647779711	0.0006921543975	0.0006691756907	0.0007029181995	0.0006691756907
Swi5_badis	6.938325496e-05	0.0003113169819	0.0006492622819	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Tbf1_zhu	2.225461004e-05	0.0002973260496	0.0003680471443	0.0003792276001	0.0003803448354	0.0003805145255	0.0003808219258	0.0003810787695	0.0003812934859	0.0003814137033	0.0003815035308
Tbs1_zhu	3.425254203e-07	0	0	0	0	0	0	0	0	0	0
Tea1_zhu	3.923413679e-07	0	0	0	0	0	0	0	0	0	0
Tec1_badis	0.0001480056925	0.0003905390942	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Tos8_badis	0.0004718920192	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Tye7_zhu	5.917423728e-06	5.892252062e-05	0.0001094882526	0.0001180956549	0.0001190479654	0.0001191106593	0.0001191418161	0.0001191874526	0.0001193097036	0.0001193950233	0.0001194972007
Uga3_badis	2.822040062e-05	9.120198169e-05	0.0001478030847	0.0001764097064	0.0001856865971	0.0001862701498	0.0001840487561	0.0001813225848	0.0001789086131	0.0001770827727	0.0001755231835
Ume6_zhu	9.462074786e-06	0.0006117044949	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Upc2_murphy	8.779826894e-06	2.279365732e-06	8.00770356e-07	2.742509559e-07	9.567582017e-08	3.392591013e-08	0	0	0	0	0
Usv1_zhu	9.513968869e-07	8.828347693e-08	0	0	0	0	0	0	0	0	0
Vhr1_murphy	2.965734288e-06	5.272352359e-07	7.98670648e-08	1.482813243e-08	0	0	0	0	0	0	0
Xbp1_badis	0.0003743594842	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907	0.0006691756907
Yap1_zhu	3.024714569e-06	1.498948848e-07	0	0	0	0	0	0	0	0	0
Yap3_murphy	4.43027701e-06	2.142731324e-06	1.995373285e-06	1.900642095e-06	1.864273828e-06	1.865572309e-06	1.888112176e-06	1.922285364e-06	1.963929285e-06	2.020088096e-06	2.079389012e-06
Yap6_zhu	2.544289156e-05	3.746215343e-06	4.26972911e-07	2.178247778e-08	0	0	0	0	0	0	0
Ybr033w_murphy	4.009394435e-06	5.057956912e-07	0	0	0	0	0	0	0	0	0
Ybr239c_zhu	2.31535275e-06	1.545229469e-07	0	0	0	0	0	0	0	0	0
Ydr520c_badis	3.031046711e-06	6.054137569e-07	1.486753436e-07	2.914643219e-08	0	0	0	0	0	0	0
Yer064c_murphy	2.780556833e-06	8.119342453e-07	1.250507549e-06	2.758346859e-06	6.388302972e-06	1.417456314e-05	2.756263868e-05	4.391030828e-05	5.744181047e-05	6.564507963e-05	6.980558035e-05
Yer130c_badis	1.04335631e-05	3.95837919e-07	0	0	0	0	0	0	0	0	0
Yer184c_murphy	1.988626121e-06	9.767117544e-06	4.834310805e-05	0.0001548571659	0.0003007317263	0.0004126809916	0.0004748720283	0.0005053165595	0.0005190040638	0.0005256145058	0.0005280314179
Ygr067c_badis	9.961374641e-06	4.832685481e-06	2.025230555e-06	7.689965124e-07	2.464663454e-07	7.308426331e-08	1.304861293e-08	0	0	0	0
Ykl222c_zhu	1.205946184e-05	2.164435446e-05	2.791938353e-05	3.105631782e-05	3.340506097e-05	3.495187934e-05	3.591108705e-05	3.716523759e-05	3.816565353e-05	3.942654181e-05	4.033460783e-05
Yll054c_zhu	3.054453562e-05	4.856106039e-05	5.375084242e-05	5.245763241e-05	4.894674137e-05	4.465937978e-05	4.014946658e-05	3.57619595e-05	3.16495626e-05	2.787965294e-05	2.447853169e-05
Ylr278c_murphy	7.613983663e-06	1.469864977e-06	3.224185296e-07	5.033946729e-08	0	0	0	0	0	0	0
Yml081w_zhu	2.780292325e-06	9.574261816e-07	1.697035745e-07	1.807935305e-08	0	0	0	0	0	0	0
Ynr063w_badis	2.62647823e-05	1.898597311e-05	2.014805602e-05	1.914232706e-05	1.647771487e-05	1.333854413e-05	1.038753947e-05	7.902345639e-06	5.901523503e-06	4.3673528e-06	3.168502714e-06
Yox1_badis	0.0004743975125	0.0001140020268	5.596199371e-05	3.095556952e-05	1.835248252e-05	1.129799861e-05	7.073029408e-06	4.47649904e-06	2.818909935e-06	1.742364877e-06	1.075155145e-06
Ypr013c_zhu	1.487990359e-05	1.166216233e-06	4.94644721e-08	0	0	0	0	0	0	0	0
Ypr015c_zhu	1.424790871e-06	3.827463714e-08	0	0	0	0	0	0	0	0	0
Ypr022c_badis	9.25172197e-05	0.0001620297845	0.0002241275664	0.0002765911108	0.0003219981252	0.0003584021259	0.0003858205202	0.0004060121684	0.0004202371332	0.0004302970565	0.0004371153907
Ypr196w_badis	3.980052289e-06	2.884924397e-06	1.961967598e-06	1.167658851e-06	6.43494054e-07	3.365018795e-07	1.746399842e-07	8.209637474e-08	2.703103858e-08	0	0
Yrm1_badis	0.0001078614271	0.0001534020536	0.0002159634254	0.0002576265224	0.0002857936626	0.0003052220172	0.0003184904686	0.0003272191391	0.0003330099789	0.0003369251244	0.0003393010124
Yrr1_zhu	2.434469797e-06	5.609112517e-08	0	0	0	0	0	0	0	0	0
Zap1_murphy	3.526693685e-07	1.763478241e-07	2.411771915e-08	0	0	0	0	0	0	0	0
Zms1_badis	8.020697644e-06	4.762411008e-05	0.0001710838787	0.000304089894	0.0003875615677	0.0004270495857	0.0004431629181	0.0004489958054	0.0004506972835	0.0004508961604	0.0004503535334
unknown	0.05010773324	0.04084328037	0.03988159573	0.03865695996	0.03782377998	0.03736085436	0.03711192421	0.03696879725	0.03688809278	0.03684998785	0.03682260199
background	0.9332338342	0.890502304	0.8801182137	0.878320127	0.877664494	0.8772874154	0.8771127884	0.8769775084	0.8769778805	0.8768865684	0.8769237293
nucleosome	0.001357275368	0.04874938468	0.05505463287	0.05570051679	0.05580430768	0.05583759987	0.0558597507	0.05586594135	0.05587921136	0.05587584228	0.0558864115
log_likelihood	-9934020.009	-9931083.002	-9931032.426	-9931021.121	-9931017.216	-9931015.756	-9931015.125	-9931014.796	-9931014.659	-9931014.551	-9931014.52
